#;week;store;price_Boran;price_Zeyma;price_Liebo;price_Cranb;display_prom;feature_prom;display_prom_Liebo;feature_prom_Liebo;sales_Boran
1295;95;11;1.54;1.31;1.42;1.59;0;0;0;0;28
1296;96;11;1.54;1.31;1.42;1.59;0;0;0;0;30
1297;97;11;1.54;1.31;1.42;1.59;0;0;0;0;26
1298;98;11;1.54;1.31;1.42;1.69;0;0;0;0;30
1299;99;11;1.54;1.31;1.42;1.69;0;0;0;0;18
1300;100;11;1.54;1.31;1.42;1.69;0;0;0;0;19
1301;101;11;1.54;1.31;1.42;1.69;0;0;0;0;35
1302;102;11;1.54;1.31;1.42;1.69;0;0;0;0;19
1303;103;11;1.54;1.31;1.42;1.69;0;0;0;0;26
1304;104;11;1.54;1.24;1.42;1.69;0;0;0;0;26
1305;105;11;1.54;1.24;1.42;1.69;0;0;0;0;19
1306;106;11;1.53;1.24;1.42;1.69;0;0;0;0;34
1307;107;11;1.53;1.24;1.42;1.69;0;0;0;0;22
1308;108;11;1.53;1.24;1.4;1.69;0;0;0;0;20
1309;109;11;1.53;1.24;1.4;1.69;0;0;0;0;18
1310;110;11;1.53;1.24;1.4;1.69;0;0;0;0;19
1311;111;11;1.5;1.24;1.4;1.69;0;0;0;0;22
1312;112;11;1.49;1.24;1.4;1.69;0;0;0;0;26
1313;113;11;1.49;1.24;1.4;1.69;0;0;0;0;17
1314;114;11;1.49;1.24;1.4;1.69;0;0;0;0;25
1315;115;11;1.49;1.24;1.4;1.69;0;0;0;0;20
1316;116;11;1.49;1.24;1.4;1.69;0;0;0;0;23
1317;117;11;1.49;1.24;1.4;1.69;0;0;0;0;29
1318;118;11;1.49;1.24;1.4;1.69;0;0;0;0;32
1319;119;11;1.49;1.24;1.4;1.69;0;0;0;0;19
1320;120;11;1.49;1.24;1.4;1.69;0;0;0;0;24
1321;1;12;1.51;1.39;1.42;1.53;0;0;0;0;20
1322;2;12;1.51;1.39;1.42;1.53;0;0;0;0;24
1323;3;12;1.51;1.39;1.42;1.53;0;0;0;0;28
1324;4;12;1.51;1.39;1.47;1.53;0;0;0;0;23
1325;5;12;1.51;1.39;1.47;1.53;0;0;0;0;23
1326;6;12;1.45;1.39;1.47;1.53;0;0;0;0;22
1327;7;12;1.45;1.39;1.47;1.53;0;0;0;0;27
1328;8;12;1.45;1.39;1.47;1.53;0;0;0;0;28
1329;9;12;1.29;1.39;1.47;1.53;0;0;0;0;57
1330;10;12;1.29;1.39;1.47;1.53;0;0;0;0;47
1331;11;12;1.29;1.4;1.47;1.63;0;0;0;0;32
1332;12;12;1.29;1.4;1.47;1.63;0;0;0;0;44
1333;13;12;1.29;1.4;1.47;1.63;0;0;0;0;35
1334;14;12;1.29;1.4;1.47;1.63;0;0;0;0;38
1335;15;12;1.29;1.4;1.44;1.63;0;0;0;0;42
1336;16;12;1.29;1.4;1.45;1.63;0;0;0;0;40
1337;17;12;1.29;1.4;1.45;1.63;0;0;0;0;22
1338;18;12;1.29;1.4;1.45;1.63;0;0;0;0;31
1339;19;12;1.29;1.4;1.45;1.63;0;0;0;0;36
1340;20;12;1.29;1.4;1.45;1.63;0;0;0;0;36
1341;21;12;1.29;1.4;1.45;1.63;0;0;0;0;37
1342;22;12;1.29;1.32;1.45;1.63;0;0;0;0;32
1343;23;12;1.29;1.32;1.45;1.63;0;0;0;0;35
1344;24;12;1.29;1.32;1.45;1.63;0;0;0;0;36
1345;25;12;1.29;1.32;1.45;1.63;0;0;0;0;30
1346;26;12;1.29;1.32;1.45;1.63;0;0;0;0;34
1347;27;12;1.29;1.32;1.45;1.63;0;0;0;0;34
1348;28;12;1.29;1.32;1.45;1.63;0;0;0;0;33
1349;29;12;1.29;1.4;1.45;1.63;0;0;0;0;39
1350;30;12;1.29;1.4;1.45;1.62;0;0;0;0;28
1351;31;12;1.39;1.36;1.45;1.62;0;0;0;0;31
1352;32;12;1.39;1.36;1.45;1.62;0;0;0;0;30
1353;33;12;1.39;1.36;1.45;1.62;0;0;0;0;45
1354;34;12;1.39;1.36;1.45;1.62;0;0;0;0;24
1355;35;12;1.5;1.36;1.45;1.62;0;0;0;0;30
1356;36;12;1.5;1.36;1.45;1.62;0;0;0;0;26
1357;37;12;1.5;1.36;1.45;1.62;0;0;0;0;22
1358;38;12;1.57;1.36;1.45;1.62;0;0;0;0;20
1359;39;12;1.57;1.36;1.45;1.62;0;0;0;0;28
1360;40;12;1.57;1.36;1.45;1.62;0;0;0;0;25
1361;41;12;1.57;1.36;1.45;1.62;0;0;0;0;22
1362;42;12;1.57;1.31;1.45;1.62;0;0;0;0;25
1363;43;12;1.57;1.31;1.45;1.62;0;0;0;0;20
1364;44;12;1.57;1.33;1.45;1.62;0;0;0;0;27
1365;45;12;1.57;1.33;1.45;1.62;0;0;0;0;25
1366;46;12;1.57;1.33;1.45;1.62;0;0;0;0;15
1367;47;12;1.57;1.33;1.45;1.62;0;0;0;0;19
1368;48;12;1.57;1.33;1.45;1.62;0;0;0;0;19
1369;49;12;1.57;1.33;1.45;1.62;0;0;0;0;22
1370;50;12;1.57;1.39;1.45;1.62;0;0;0;0;25
1371;51;12;1.57;1.39;1.45;1.62;0;0;0;0;21
1372;52;12;1.57;1.36;1.45;1.62;0;0;0;0;20
1373;53;12;1.57;1.36;1.45;1.62;0;0;0;0;26
1374;54;12;1.57;1.36;1.45;1.62;0;0;0;0;28
1375;55;12;1.57;1.36;1.45;1.62;0;0;0;0;22
1376;56;12;1.57;1.36;1.45;1.62;0;0;0;0;28
1377;57;12;1.57;1.36;1.45;1.63;0;0;0;0;28
1378;58;12;1.64;1.36;1.45;1.63;0;0;0;0;16
1379;59;12;1.64;1.36;1.42;1.63;0;0;0;0;18
1380;60;12;1.64;1.36;1.42;1.66;0;0;0;0;28
1381;61;12;1.64;1.36;1.42;1.66;0;0;0;0;15
1382;62;12;1.57;1.32;1.42;1.52;0;0;0;0;22
1383;63;12;1.57;1.32;1.42;1.52;0;0;0;0;38
1384;64;12;1.57;1.32;1.42;1.52;0;0;0;0;23
1385;65;12;1.57;1.32;1.42;1.52;0;0;0;0;15
1386;66;12;1.57;1.32;1.42;1.52;0;0;0;0;17
1387;67;12;1.57;1.32;1.42;1.52;0;0;0;0;22
1388;68;12;1.57;1.44;1.42;1.52;0;0;0;0;21
1389;69;12;1.57;1.44;1.42;1.52;0;0;0;0;25
1390;70;12;1.57;1.42;1.42;1.52;0;0;0;0;22
1391;71;12;1.57;1.42;1.42;1.52;0;0;0;0;28
1392;72;12;1.57;1.42;1.42;1.52;0;0;0;0;32
1393;73;12;1.57;1.42;1.42;1.52;0;0;0;0;18
1394;74;12;1.57;1.42;1.42;1.52;0;0;0;0;15
1395;75;12;1.57;1.42;1.42;1.52;0;0;0;0;18
1396;76;12;1.57;1.42;1.42;1.52;0;0;0;0;22
1397;77;12;1.57;1.42;1.47;1.52;0;0;0;0;20
1398;78;12;1.57;1.42;1.47;1.52;0;0;0;0;23
1399;79;12;1.57;1.42;1.47;1.52;0;0;0;0;27
1400;80;12;1.57;1.42;1.47;1.58;0;0;0;0;20
1401;81;12;1.57;1.42;1.47;1.58;0;0;0;0;22
1402;82;12;1.57;1.42;1.47;1.58;0;0;0;0;26
1403;83;12;1.55;1.42;1.47;1.58;0;0;0;0;23
1404;84;12;1.57;1.42;1.47;1.58;0;0;0;0;20
1405;85;12;1.57;1.42;1.47;1.58;0;0;0;0;19
1406;86;12;1.57;1.42;1.47;1.56;0;0;0;0;28
1407;87;12;1.57;1.4;1.47;1.56;0;0;0;0;16
1408;88;12;1.54;1.4;1.47;1.56;0;0;0;0;17
1409;89;12;1.54;1.4;1.47;1.56;0;0;0;0;25
1410;90;12;1.54;1.4;1.47;1.52;0;0;0;0;20
1411;91;12;1.54;1.4;1.47;1.52;0;0;0;0;20
1412;92;12;1.54;1.4;1.47;1.52;0;0;0;0;33
1413;93;12;1.54;1.4;1.54;1.52;0;0;0;0;26
1414;94;12;1.54;1.4;1.54;1.52;0;0;0;0;31
1415;95;12;1.54;1.4;1.54;1.52;0;0;0;0;30
1416;96;12;1.54;1.4;1.54;1.52;0;0;0;0;25
1417;97;12;1.54;1.4;1.54;1.52;0;0;0;0;29
1418;98;12;1.54;1.4;1.54;1.52;0;0;0;0;25
1419;99;12;1.54;1.4;1.54;1.52;0;0;0;0;24
1420;100;12;1.65;1.4;1.54;1.52;0;0;0;0;20
1421;101;12;1.65;1.4;1.54;1.54;0;0;0;0;23
1422;102;12;1.65;1.4;1.54;1.54;0;0;0;0;23
1423;103;12;1.65;1.4;1.54;1.54;0;0;0;0;17
1424;104;12;1.65;1.4;1.51;1.54;0;0;0;0;24
1425;105;12;1.65;1.4;1.51;1.54;0;0;0;0;17
1426;106;12;1.65;1.4;1.51;1.54;0;0;0;0;15
1427;107;12;1.65;1.4;1.51;1.54;0;0;0;0;27
1428;108;12;1.65;1.4;1.51;1.54;0;0;0;0;26
1429;109;12;1.65;1.4;1.51;1.54;0;0;0;0;26
1430;110;12;1.65;1.4;1.51;1.54;0;0;0;0;17
1431;111;12;1.65;1.4;1.51;1.54;0;0;0;0;22
1432;112;12;1.65;1.43;1.51;1.54;0;0;0;0;23
1433;113;12;1.63;1.43;1.51;1.54;0;0;0;0;16
1434;114;12;1.63;1.36;1.46;1.54;0;0;0;0;23
1435;115;12;1.63;1.36;1.46;1.54;0;0;0;0;16
1436;116;12;1.63;1.36;1.4;1.54;0;0;0;0;16
1437;117;12;1.63;1.36;1.45;1.54;0;0;0;0;20
1438;118;12;1.63;1.36;1.45;1.54;0;0;0;0;29
1439;119;12;1.63;1.36;1.45;1.54;0;0;0;0;19
1440;120;12;1.63;1.36;1.45;1.54;0;0;0;0;22
1441;1;13;1.48;1.34;1.46;1.64;0;0;0;0;27
1442;2;13;1.48;1.34;1.43;1.64;0;0;0;0;24
1443;3;13;1.48;1.34;1.38;1.64;0;0;0;0;20
1444;4;13;1.48;1.34;1.38;1.64;0;0;0;0;22
1445;5;13;1.48;1.36;1.38;1.64;0;0;0;0;23
1446;6;13;1.48;1.36;1.38;1.64;0;0;0;0;29
1447;7;13;1.48;1.36;1.38;1.64;0;0;0;0;26
1448;8;13;1.48;1.36;1.38;1.64;0;0;0;0;32
1449;9;13;1.48;1.36;1.38;1.64;0;0;0;0;30
1450;10;13;1.48;1.36;1.38;1.64;0;0;0;0;17
1451;11;13;1.48;1.36;1.38;1.64;0;0;0;0;21
1452;12;13;1.48;1.36;1.49;1.64;0;0;0;0;27
1453;13;13;1.48;1.36;1.53;1.64;0;0;0;0;20
1454;14;13;1.48;1.4;1.53;1.64;0;0;0;0;26
1455;15;13;1.47;1.4;1.53;1.64;0;0;0;0;24
1456;16;13;1.47;1.4;1.53;1.64;0;0;0;0;25
1457;17;13;1.47;1.4;1.53;1.64;0;0;0;0;27
1458;18;13;1.47;1.4;1.53;1.64;0;0;0;0;27
1459;19;13;1.47;1.4;1.53;1.64;0;0;0;0;23
1460;20;13;1.47;1.4;1.53;1.64;0;0;0;0;32
1461;21;13;1.47;1.4;1.53;1.64;0;0;0;0;26
1462;22;13;1.48;1.4;1.53;1.64;0;0;0;0;29
1463;23;13;1.48;1.4;1.53;1.64;0;0;0;0;18
1464;24;13;1.57;1.4;1.53;1.64;0;0;0;0;21
1465;25;13;1.57;1.4;1.53;1.64;0;0;0;0;24
1466;26;13;1.57;1.4;1.53;1.64;0;0;0;0;19
1467;27;13;1.57;1.4;1.53;1.64;0;0;0;0;22
1468;28;13;1.57;1.4;1.53;1.64;0;0;0;0;21
1469;29;13;1.57;1.4;1.53;1.64;0;0;0;0;24
1470;30;13;1.57;1.4;1.53;1.7;0;0;0;0;33
1471;31;13;1.57;1.4;1.53;1.7;0;0;0;0;18
1472;32;13;1.57;1.45;1.53;1.7;0;0;0;0;21
1473;33;13;1.57;1.45;1.53;1.7;0;0;0;0;19
1474;34;13;1.57;1.45;1.53;1.7;0;0;0;0;32
1475;35;13;1.57;1.45;1.53;1.7;0;0;0;0;26
1476;36;13;1.57;1.45;1.53;1.7;0;0;0;0;16
1477;37;13;1.57;1.45;1.53;1.73;0;0;0;0;28
1478;38;13;1.57;1.43;1.53;1.73;0;0;0;0;23
1479;39;13;1.57;1.43;1.53;1.73;0;0;0;0;24
1480;40;13;1.57;1.43;1.53;1.73;0;0;0;0;26
1481;41;13;1.57;1.43;1.53;1.73;0;0;0;0;20
1482;42;13;1.57;1.43;1.53;1.73;0;0;0;0;13
1483;43;13;1.57;1.43;1.53;1.73;0;0;0;0;26
1484;44;13;1.57;1.43;1.53;1.73;0;0;0;0;30
1485;45;13;1.57;1.43;1.53;1.73;0;0;0;0;21
1486;46;13;1.57;1.43;1.53;1.73;0;0;0;0;27
1487;47;13;1.57;1.43;1.53;1.73;0;0;0;0;15
1488;48;13;1.57;1.5;1.53;1.73;0;0;0;0;18
1489;49;13;1.57;1.5;1.53;1.73;0;0;0;0;19
1490;50;13;1.57;1.5;1.53;1.73;0;0;0;0;27
1491;51;13;1.57;1.5;1.53;1.86;0;0;0;0;27
1492;52;13;1.57;1.5;1.53;1.86;0;0;0;0;22
1493;53;13;1.57;1.5;1.53;1.86;0;0;0;0;16
1494;54;13;1.57;1.5;1.53;1.86;0;0;0;0;37
1495;55;13;1.57;1.5;1.53;1.86;0;0;0;0;26
1496;56;13;1.57;1.5;1.53;1.86;0;0;0;0;28
1497;57;13;1.57;1.5;1.53;1.86;0;0;0;0;24
1498;58;13;1.57;1.5;1.53;1.86;0;0;0;0;26
1499;59;13;1.57;1.5;1.53;1.86;0;0;0;0;21
1500;60;13;1.57;1.46;1.53;1.86;0;0;0;0;37
1501;61;13;1.57;1.46;1.53;1.9;0;0;0;0;27
1502;62;13;1.57;1.46;1.53;1.9;0;0;0;0;28
1503;63;13;1.57;1.46;1.53;1.74;0;0;0;0;17
1504;64;13;1.57;1.46;1.53;1.74;0;0;0;0;27
1505;65;13;1.57;1.46;1.53;1.74;0;0;0;0;24
1506;66;13;1.57;1.46;1.53;1.74;0;0;0;0;21
1507;67;13;1.57;1.48;1.45;1.74;0;0;0;0;18
1508;68;13;1.52;1.48;1.45;1.74;0;0;0;0;28
1509;69;13;1.52;1.48;1.45;1.74;0;0;0;0;27
1510;70;13;1.52;1.48;1.45;1.74;0;0;0;0;27
1511;71;13;1.52;1.48;1.45;1.74;0;0;0;0;22
1512;72;13;1.52;1.36;1.45;1.74;0;0;0;0;19
1513;73;13;1.52;1.36;1.45;1.74;0;0;0;0;26
1514;74;13;1.52;1.36;1.45;1.8;0;0;0;0;22
1515;75;13;1.52;1.36;1.45;1.8;0;0;0;0;28
1516;76;13;1.52;1.36;1.45;1.78;0;0;0;0;22
1517;77;13;1.52;1.36;1.45;1.78;0;0;0;0;19
1518;78;13;1.52;1.36;1.45;1.78;0;0;0;0;23
1519;79;13;1.52;1.36;1.45;1.78;0;0;0;0;25
1520;80;13;1.52;1.36;1.45;1.78;0;0;0;0;27
1521;81;13;1.52;1.36;1.55;1.78;0;0;0;0;22
1522;82;13;1.52;1.36;1.55;1.78;0;0;0;0;26
1523;83;13;1.52;1.36;1.55;1.78;0;0;0;0;26
1524;84;13;1.52;1.36;1.55;1.78;0;0;0;0;22
1525;85;13;1.58;1.36;1.55;1.78;0;0;0;0;26
1526;86;13;1.58;1.36;1.55;1.78;0;0;0;0;27
1527;87;13;1.58;1.36;1.55;1.78;0;0;0;0;20
1528;88;13;1.58;1.4;1.55;1.78;0;0;0;0;25
1529;89;13;1.58;1.4;1.55;1.78;0;0;0;0;16
1530;90;13;1.58;1.4;1.55;1.78;0;0;0;0;24
1531;91;13;1.58;1.4;1.55;1.78;0;0;0;0;21
1532;92;13;1.58;1.44;1.55;1.78;0;0;0;0;34
1533;93;13;1.58;1.44;1.55;1.78;0;0;0;0;23
1534;94;13;1.58;1.44;1.65;1.78;0;0;0;0;19
1535;95;13;1.58;1.44;1.65;1.78;0;0;0;0;16
1536;96;13;1.58;1.44;1.65;1.78;0;0;0;0;29
1537;97;13;1.58;1.44;1.65;1.78;0;0;0;0;17
1538;98;13;1.58;1.44;1.65;1.77;0;0;0;0;23
1539;99;13;1.58;1.44;1.65;1.77;0;0;0;0;28
1540;100;13;1.58;1.44;1.65;1.77;0;0;0;0;32
1541;101;13;1.58;1.44;1.55;1.77;0;0;0;0;31
1542;102;13;1.58;1.44;1.55;1.77;0;0;0;0;30
1543;103;13;1.58;1.44;1.55;1.77;0;0;0;0;22
1544;104;13;1.58;1.44;1.55;1.77;0;0;0;0;20
1545;105;13;1.58;1.44;1.55;1.77;0;0;0;0;27
1546;106;13;1.58;1.44;1.55;1.77;0;0;0;0;21
1547;107;13;1.58;1.3;1.55;1.77;0;0;0;0;20
1548;108;13;1.58;1.3;1.55;1.77;0;0;0;0;27
1549;109;13;1.58;1.3;1.55;1.77;0;0;0;0;18
1550;110;13;1.58;1.3;1.55;1.77;0;0;0;0;16
1551;111;13;1.58;1.3;1.55;1.77;0;0;0;0;21
1552;112;13;1.58;1.3;1.55;1.77;0;0;0;0;23
1553;113;13;1.58;1.3;1.55;1.77;0;0;0;0;29
1554;114;13;1.53;1.3;1.55;1.77;0;0;0;0;28
1555;115;13;1.53;1.3;1.55;1.77;0;0;0;0;24
1556;116;13;1.53;1.29;1.55;1.77;0;0;0;0;21
1557;117;13;1.53;1.29;1.55;1.77;0;0;0;0;21
1558;118;13;1.53;1.29;1.55;1.72;0;0;0;0;16
1559;119;13;1.62;1.29;1.46;1.72;0;0;0;0;24
1560;120;13;1.62;1.29;1.46;1.72;0;0;0;0;23
1561;1;14;1.66;1.57;1.71;1.82;1;0;0;0;31
1562;2;14;1.65;1.57;1.71;1.78;1;0;0;1;33
1563;3;14;1.65;1.57;1.71;1.78;0;0;0;1;12
1564;4;14;1.65;1.57;1.71;1.78;0;0;0;1;16
1565;5;14;1.56;1.57;1.71;1.78;0;0;0;0;16
1566;6;14;1.56;1.57;1.71;1.78;0;0;0;0;17
1567;7;14;1.56;1.57;1.71;1.78;0;0;0;0;12
1568;8;14;1.56;1.62;1.71;1.78;0;0;0;0;15
1569;9;14;1.56;1.62;1.71;1.78;0;0;0;1;18
1570;10;14;1.56;1.62;1.71;1.78;0;0;0;0;11
1571;11;14;1.77;1.62;1.71;1.78;0;0;0;1;10
1572;12;14;1.72;1.62;1.71;1.78;0;0;0;0;9
1573;13;14;1.72;1.62;1.71;1.78;0;0;0;0;17
1574;14;14;1.72;1.62;1.71;1.78;0;0;0;0;9
1575;15;14;1.72;1.62;1.71;1.78;0;0;1;0;10
1576;16;14;1.72;1.62;1.71;1.78;1;1;1;1;39
1577;17;14;1.72;1.62;1.71;1.78;0;0;0;0;16
1578;18;14;1.72;1.62;1.71;1.78;0;1;0;0;19
1579;19;14;1.72;1.62;1.71;1.78;0;0;0;0;15
1580;20;14;1.72;1.62;1.71;1.78;1;0;0;0;19
1581;21;14;1.72;1.62;1.71;1.78;1;0;1;1;20
1582;22;14;1.72;1.59;1.71;1.78;1;1;1;0;78
1583;23;14;1.72;1.59;1.83;1.78;0;0;0;0;12
1584;24;14;1.72;1.59;1.83;1.78;0;1;0;0;25
1585;25;14;1.72;1.59;1.76;1.78;1;1;0;0;106
1586;26;14;1.72;1.59;1.76;1.78;0;1;0;0;31
1587;27;14;1.72;1.59;1.76;1.78;1;1;0;0;98
1588;28;14;1.72;1.59;1.77;1.78;1;1;0;0;114
1589;29;14;1.72;1.59;1.77;1.78;0;0;0;0;18
1590;30;14;1.72;1.59;1.77;1.78;0;0;0;0;14
1591;31;14;1.72;1.59;1.77;1.78;0;0;0;0;10
1592;32;14;1.72;1.59;1.77;1.78;0;0;0;0;15
1593;33;14;1.72;1.59;1.77;1.78;0;0;0;0;9
1594;34;14;1.72;1.58;1.77;1.78;1;1;0;0;146
1595;35;14;1.72;1.58;1.77;1.78;0;0;0;0;13
1596;36;14;1.72;1.58;1.77;1.86;0;0;0;0;11
1597;37;14;1.72;1.58;1.77;1.86;1;0;0;0;47
1598;38;14;1.72;1.58;1.77;1.86;1;1;0;0;87
1599;39;14;1.73;1.58;1.77;1.86;0;0;0;0;10
1600;40;14;1.73;1.58;1.77;1.83;1;0;0;0;37
1601;41;14;1.73;1.58;1.77;1.83;0;0;0;0;14
1602;42;14;1.73;1.58;1.77;1.83;0;0;0;0;18
1603;43;14;1.73;1.58;1.67;1.83;0;0;0;0;11
1604;44;14;1.73;1.68;1.67;1.83;0;0;0;0;16
1605;45;14;1.84;1.68;1.67;1.83;0;0;1;1;6
1606;46;14;1.84;1.67;1.67;1.83;0;0;1;0;10
1607;47;14;1.84;1.68;1.67;1.83;0;0;0;0;9
1608;48;14;1.84;1.68;1.67;1.83;0;1;0;0;26
1609;49;14;1.84;1.68;1.73;1.83;0;0;0;0;15
1610;50;14;1.84;1.68;1.73;1.83;0;0;0;0;11
1611;51;14;1.84;1.68;1.73;1.83;1;0;0;0;20
1612;52;14;1.84;1.68;1.73;1.83;1;1;0;0;113
1613;53;14;1.84;1.68;1.73;1.83;0;0;0;0;13
1614;54;14;1.84;1.68;1.73;1.83;0;0;0;0;9
1615;55;14;1.84;1.68;1.65;1.83;0;0;1;0;10
1616;56;14;1.84;1.68;1.65;1.83;0;1;0;0;29
1617;57;14;1.84;1.68;1.65;1.95;1;0;0;0;34
1618;58;14;1.84;1.68;1.65;1.95;0;0;0;0;11
1619;59;14;1.84;1.68;1.65;1.95;0;0;0;0;11
1620;60;14;1.84;1.68;1.65;1.88;1;1;0;0;123
1621;61;14;1.84;1.68;1.65;1.88;1;1;1;0;92
1622;62;14;1.84;1.68;1.65;1.88;0;0;0;0;10
1623;63;14;1.84;1.68;1.65;1.88;1;1;0;0;104
1624;64;14;1.84;1.68;1.65;1.88;1;0;0;0;35
1625;65;14;1.84;1.68;1.65;1.88;0;0;0;0;13
1626;66;14;1.67;1.75;1.65;1.88;0;0;0;0;16
1627;67;14;1.67;1.75;1.65;1.8;0;0;1;0;11
1628;68;14;1.67;1.75;1.65;1.8;0;0;0;0;15
1629;69;14;1.67;1.75;1.65;1.8;0;1;0;1;24
1630;70;14;1.65;1.63;1.74;1.81;1;1;0;0;136
1631;71;14;1.65;1.69;1.74;1.81;0;0;0;0;18
1632;72;14;1.65;1.69;1.74;1.81;0;1;1;0;31
1633;73;14;1.65;1.69;1.74;1.81;1;1;1;0;81
1634;74;14;1.65;1.69;1.74;1.81;1;0;0;0;27
1635;75;14;1.65;1.69;1.74;1.81;1;0;0;0;45
1636;76;14;1.65;1.69;1.74;1.9;0;0;0;0;16
1637;77;14;1.65;1.57;1.74;1.9;0;0;0;0;15
1638;78;14;1.79;1.57;1.74;1.9;0;0;0;0;13
1639;79;14;1.79;1.57;1.74;1.9;1;0;0;1;38
1640;80;14;1.77;1.57;1.74;1.96;0;0;0;0;15
1641;81;14;1.77;1.57;1.74;1.96;0;0;1;1;6
1642;82;14;1.77;1.57;1.74;1.96;0;0;1;1;6
1643;83;14;1.77;1.57;1.74;1.96;0;0;0;0;15
1644;84;14;1.77;1.57;1.74;1.96;0;0;1;1;6
1645;85;14;1.77;1.57;1.74;1.96;1;1;0;0;110
1646;86;14;1.77;1.57;1.74;1.96;1;1;0;0;115
1647;87;14;1.7;1.57;1.74;1.96;1;0;1;0;20
1648;88;14;1.7;1.57;1.74;1.75;0;0;0;0;18
1649;89;14;1.7;1.57;1.79;1.75;0;0;0;0;15
1650;90;14;1.7;1.57;1.79;1.75;0;0;0;0;11
1651;91;14;1.7;1.57;1.79;1.75;1;1;0;0;142
1652;92;14;1.73;1.57;1.79;1.78;0;0;0;0;14
1653;93;14;1.73;1.57;1.79;1.78;0;0;0;1;11
1654;94;14;1.73;1.57;1.79;1.78;1;0;0;0;30
1655;95;14;1.73;1.57;1.71;1.78;0;0;1;0;11
1656;96;14;1.73;1.57;1.71;1.78;0;0;0;0;15
1657;97;14;1.73;1.57;1.71;1.78;0;0;0;1;14
1658;98;14;1.73;1.57;1.71;1.78;0;0;0;0;10
1659;99;14;1.73;1.57;1.71;1.84;1;0;0;0;32
1660;100;14;1.73;1.57;1.71;1.84;0;0;0;0;10
1661;101;14;1.73;1.57;1.71;1.84;0;1;0;0;24
1662;102;14;1.73;1.57;1.71;1.84;0;0;0;0;13
1663;103;14;1.73;1.57;1.71;1.97;0;0;0;0;11
1664;104;14;1.73;1.57;1.71;1.97;0;1;0;0;18
1665;105;14;1.73;1.57;1.71;1.97;0;0;0;0;11
1666;106;14;1.73;1.57;1.71;1.97;1;0;0;0;29
1667;107;14;1.73;1.57;1.71;1.97;0;1;0;0;29
1668;108;14;1.73;1.57;1.71;1.97;0;0;0;0;12
1669;109;14;1.73;1.57;1.71;1.97;0;0;1;0;8
1670;110;14;1.73;1.57;1.71;1.97;0;0;1;0;11
1671;111;14;1.73;1.57;1.79;1.97;0;0;0;0;12
1672;112;14;1.73;1.57;1.79;1.97;0;0;0;0;17
1673;113;14;1.73;1.57;1.79;1.97;0;0;0;1;11
1674;114;14;1.73;1.57;1.84;1.97;0;1;0;0;26
1675;115;14;1.73;1.57;1.84;1.97;1;0;0;1;28
1676;116;14;1.73;1.57;1.84;1.97;0;1;0;0;36
1677;117;14;1.73;1.57;1.84;1.97;0;0;0;0;16
1678;118;14;1.73;1.57;1.84;1.97;0;0;0;0;15
1679;119;14;1.73;1.57;1.84;1.97;0;0;0;0;13
1680;120;14;1.73;1.57;1.84;1.97;1;1;0;0;107
1681;1;15;1.49;1.26;1.5;1.62;0;0;0;0;28
1682;2;15;1.49;1.26;1.5;1.62;0;0;0;0;21
1683;3;15;1.49;1.26;1.5;1.62;0;0;0;0;24
1684;4;15;1.49;1.26;1.5;1.58;0;0;0;0;23
1685;5;15;1.47;1.27;1.5;1.58;0;0;0;0;27
1686;6;15;1.47;1.27;1.5;1.69;0;0;0;0;27
1687;7;15;1.47;1.32;1.5;1.69;0;0;0;0;31
1688;8;15;1.47;1.32;1.5;1.69;0;0;0;0;23
1689;9;15;1.57;1.32;1.5;1.69;0;0;0;0;20
1690;10;15;1.57;1.32;1.5;1.69;0;0;0;0;26
1691;11;15;1.57;1.32;1.5;1.65;0;0;0;0;23
1692;12;15;1.57;1.32;1.5;1.65;0;0;0;0;19
1693;13;15;1.57;1.32;1.5;1.65;0;0;0;0;26
1694;14;15;1.57;1.32;1.5;1.65;0;0;0;0;14
1695;15;15;1.57;1.32;1.5;1.65;0;0;0;0;23
1696;16;15;1.57;1.32;1.5;1.65;0;0;0;0;18
1697;17;15;1.57;1.32;1.5;1.65;0;0;0;0;22
1698;18;15;1.57;1.32;1.5;1.65;0;0;0;0;20
1699;19;15;1.57;1.32;1.5;1.66;0;0;0;0;24
1700;20;15;1.57;1.32;1.5;1.66;0;0;0;0;16
1701;21;15;1.57;1.32;1.5;1.66;0;0;0;0;20
1702;22;15;1.57;1.32;1.5;1.66;0;0;0;0;20
1703;23;15;1.57;1.32;1.5;1.66;0;0;0;0;25
1704;24;15;1.57;1.32;1.5;1.66;0;0;0;0;16
1705;25;15;1.57;1.32;1.5;1.64;0;0;0;0;29
1706;26;15;1.57;1.32;1.5;1.64;0;0;0;0;24
1707;27;15;1.49;1.37;1.5;1.64;0;0;0;0;19
1708;28;15;1.49;1.37;1.5;1.64;0;0;0;0;22
1709;29;15;1.49;1.37;1.5;1.64;0;0;0;0;29
1710;30;15;1.49;1.37;1.5;1.64;0;0;0;0;26
1711;31;15;1.5;1.37;1.54;1.64;0;0;0;0;24
1712;32;15;1.5;1.37;1.54;1.64;0;0;0;0;25
1713;33;15;1.41;1.37;1.54;1.64;0;0;0;0;40
1714;34;15;1.41;1.37;1.55;1.64;0;0;0;0;27
1715;35;15;1.41;1.37;1.55;1.64;0;0;0;0;32
1716;36;15;1.41;1.37;1.55;1.64;0;0;0;0;31
